"DataId","Indicator","SurveyId","IsPreferred","Value","SDRID","Precision","RegionId","SurveyYearLabel","SurveyType","SurveyYear","IndicatorOrder","DHS_CountryCode","CILow","CountryName","IndicatorType","CharacteristicId","CharacteristicCategory","IndicatorId","CharacteristicOrder","CharacteristicLabel","ByVariableLabel","DenominatorUnweighted","DenominatorWeighted","CIHigh","IsTotal","ByVariableId"
"2833344","Married women currently using pill","BD2011DHS","1","26.6","FPCUSMWPIL","1","BDDHS2011360001","2011","DHS","2011","32633050","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_PIL","1360001","Barisal","","1948","952","","0","0"
"2768748","Married women currently using pill","BD2011DHS","1","21.5","FPCUSMWPIL","1","BDDHS2011360002","2011","DHS","2011","32633050","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_PIL","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246132","Married women currently using pill","BD2011DHS","1","22.3","FPCUSMWPIL","1","BDDHS2011360003","2011","DHS","2011","32633050","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_PIL","1360003","..Chittagong","","2689","3015","","0","0"
"2906112","Married women currently using pill","BD2011DHS","1","19","FPCUSMWPIL","1","BDDHS2011360004","2011","DHS","2011","32633050","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_PIL","1360004","..Sylhet","","1901","884","","0","0"
"2845743","Married women currently using pill","BD2011DHS","1","27.7","FPCUSMWPIL","1","BDDHS2011360005","2011","DHS","2011","32633050","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_PIL","1360005","Dhaka","","2844","5334","","0","0"
"94747","Married women currently using pill","BD2011DHS","1","28.9","FPCUSMWPIL","1","BDDHS2011360006","2011","DHS","2011","32633050","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_PIL","1360006","Khulna","","2462","1996","","0","0"
"2969160","Married women currently using pill","BD2011DHS","1","31","FPCUSMWPIL","1","BDDHS2011360007","2011","DHS","2011","32633050","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_PIL","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552815","Married women currently using pill","BD2011DHS","1","30.8","FPCUSMWPIL","1","BDDHS2011360008","2011","DHS","2011","32633050","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_PIL","1360008","..Rangpur","","2309","1927","","0","0"
"2347692","Married women currently using pill","BD2011DHS","1","31.2","FPCUSMWPIL","1","BDDHS2011360009","2011","DHS","2011","32633050","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_PIL","1360009","..Rajshahi","","2463","2526","","0","0"
"2833368","Married women currently using IUD","BD2011DHS","1","0.7","FPCUSMWIUD","1","BDDHS2011360001","2011","DHS","2011","32633060","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_IUD","1360001","Barisal","","1948","952","","0","0"
"2768739","Married women currently using IUD","BD2011DHS","1","0.6","FPCUSMWIUD","1","BDDHS2011360002","2011","DHS","2011","32633060","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_IUD","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246119","Married women currently using IUD","BD2011DHS","1","0.6","FPCUSMWIUD","1","BDDHS2011360003","2011","DHS","2011","32633060","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_IUD","1360003","..Chittagong","","2689","3015","","0","0"
"2906110","Married women currently using IUD","BD2011DHS","1","0.6","FPCUSMWIUD","1","BDDHS2011360004","2011","DHS","2011","32633060","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_IUD","1360004","..Sylhet","","1901","884","","0","0"
"2845741","Married women currently using IUD","BD2011DHS","1","0.5","FPCUSMWIUD","1","BDDHS2011360005","2011","DHS","2011","32633060","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_IUD","1360005","Dhaka","","2844","5334","","0","0"
"94745","Married women currently using IUD","BD2011DHS","1","0.9","FPCUSMWIUD","1","BDDHS2011360006","2011","DHS","2011","32633060","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_IUD","1360006","Khulna","","2462","1996","","0","0"
"2969157","Married women currently using IUD","BD2011DHS","1","1","FPCUSMWIUD","1","BDDHS2011360007","2011","DHS","2011","32633060","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_IUD","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552802","Married women currently using IUD","BD2011DHS","1","0.5","FPCUSMWIUD","1","BDDHS2011360008","2011","DHS","2011","32633060","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_IUD","1360008","..Rangpur","","2309","1927","","0","0"
"2347679","Married women currently using IUD","BD2011DHS","1","1.4","FPCUSMWIUD","1","BDDHS2011360009","2011","DHS","2011","32633060","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_IUD","1360009","..Rajshahi","","2463","2526","","0","0"
"2833345","Married women currently using injections","BD2011DHS","1","18.4","FPCUSMWINJ","1","BDDHS2011360001","2011","DHS","2011","32633070","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_INJ","1360001","Barisal","","1948","952","","0","0"
"2768753","Married women currently using injections","BD2011DHS","1","10","FPCUSMWINJ","1","BDDHS2011360002","2011","DHS","2011","32633070","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_INJ","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246133","Married women currently using injections","BD2011DHS","1","11.5","FPCUSMWINJ","1","BDDHS2011360003","2011","DHS","2011","32633070","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_INJ","1360003","..Chittagong","","2689","3015","","0","0"
"2906113","Married women currently using injections","BD2011DHS","1","4.9","FPCUSMWINJ","1","BDDHS2011360004","2011","DHS","2011","32633070","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_INJ","1360004","..Sylhet","","1901","884","","0","0"
"2845744","Married women currently using injections","BD2011DHS","1","9.1","FPCUSMWINJ","1","BDDHS2011360005","2011","DHS","2011","32633070","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_INJ","1360005","Dhaka","","2844","5334","","0","0"
"94748","Married women currently using injections","BD2011DHS","1","11.6","FPCUSMWINJ","1","BDDHS2011360006","2011","DHS","2011","32633070","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_INJ","1360006","Khulna","","2462","1996","","0","0"
"2969161","Married women currently using injections","BD2011DHS","1","13","FPCUSMWINJ","1","BDDHS2011360007","2011","DHS","2011","32633070","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_INJ","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552821","Married women currently using injections","BD2011DHS","1","16.1","FPCUSMWINJ","1","BDDHS2011360008","2011","DHS","2011","32633070","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_INJ","1360008","..Rangpur","","2309","1927","","0","0"
"2347693","Married women currently using injections","BD2011DHS","1","10.7","FPCUSMWINJ","1","BDDHS2011360009","2011","DHS","2011","32633070","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_INJ","1360009","..Rajshahi","","2463","2526","","0","0"
"2833347","Married women currently using implants","BD2011DHS","1","1.2","FPCUSMWIMP","1","BDDHS2011360001","2011","DHS","2011","32633090","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_IMP","1360001","Barisal","","1948","952","","0","0"
"2768749","Married women currently using implants","BD2011DHS","1","0.9","FPCUSMWIMP","1","BDDHS2011360002","2011","DHS","2011","32633090","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_IMP","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246129","Married women currently using implants","BD2011DHS","1","1","FPCUSMWIMP","1","BDDHS2011360003","2011","DHS","2011","32633090","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_IMP","1360003","..Chittagong","","2689","3015","","0","0"
"2906099","Married women currently using implants","BD2011DHS","1","0.6","FPCUSMWIMP","1","BDDHS2011360004","2011","DHS","2011","32633090","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_IMP","1360004","..Sylhet","","1901","884","","0","0"
"2845730","Married women currently using implants","BD2011DHS","1","1.1","FPCUSMWIMP","1","BDDHS2011360005","2011","DHS","2011","32633090","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_IMP","1360005","Dhaka","","2844","5334","","0","0"
"94739","Married women currently using implants","BD2011DHS","1","1.1","FPCUSMWIMP","1","BDDHS2011360006","2011","DHS","2011","32633090","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_IMP","1360006","Khulna","","2462","1996","","0","0"
"2969158","Married women currently using implants","BD2011DHS","1","1.3","FPCUSMWIMP","1","BDDHS2011360007","2011","DHS","2011","32633090","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_IMP","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552811","Married women currently using implants","BD2011DHS","1","1.1","FPCUSMWIMP","1","BDDHS2011360008","2011","DHS","2011","32633090","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_IMP","1360008","..Rangpur","","2309","1927","","0","0"
"2347688","Married women currently using implants","BD2011DHS","1","1.5","FPCUSMWIMP","1","BDDHS2011360009","2011","DHS","2011","32633090","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_IMP","1360009","..Rajshahi","","2463","2526","","0","0"
"2833348","Married women currently using condom","BD2011DHS","1","3.3","FPCUSMWMCN","1","BDDHS2011360001","2011","DHS","2011","32633100","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_MCN","1360001","Barisal","","1948","952","","0","0"
"2768750","Married women currently using condom","BD2011DHS","1","4","FPCUSMWMCN","1","BDDHS2011360002","2011","DHS","2011","32633100","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_MCN","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246130","Married women currently using condom","BD2011DHS","1","3.8","FPCUSMWMCN","1","BDDHS2011360003","2011","DHS","2011","32633100","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_MCN","1360003","..Chittagong","","2689","3015","","0","0"
"2906100","Married women currently using condom","BD2011DHS","1","4.6","FPCUSMWMCN","1","BDDHS2011360004","2011","DHS","2011","32633100","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_MCN","1360004","..Sylhet","","1901","884","","0","0"
"2845731","Married women currently using condom","BD2011DHS","1","6.9","FPCUSMWMCN","1","BDDHS2011360005","2011","DHS","2011","32633100","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_MCN","1360005","Dhaka","","2844","5334","","0","0"
"94740","Married women currently using condom","BD2011DHS","1","6.8","FPCUSMWMCN","1","BDDHS2011360006","2011","DHS","2011","32633100","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_MCN","1360006","Khulna","","2462","1996","","0","0"
"2969166","Married women currently using condom","BD2011DHS","1","5.1","FPCUSMWMCN","1","BDDHS2011360007","2011","DHS","2011","32633100","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_MCN","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552812","Married women currently using condom","BD2011DHS","1","3","FPCUSMWMCN","1","BDDHS2011360008","2011","DHS","2011","32633100","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_MCN","1360008","..Rangpur","","2309","1927","","0","0"
"2347689","Married women currently using condom","BD2011DHS","1","6.8","FPCUSMWMCN","1","BDDHS2011360009","2011","DHS","2011","32633100","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_MCN","1360009","..Rajshahi","","2463","2526","","0","0"
"2833341","Married women currently using any traditional method","BD2011DHS","1","9.9","FPCUSMWTRA","1","BDDHS2011360001","2011","DHS","2011","32633180","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_TRA","1360001","Barisal","","1948","952","","0","0"
"2768745","Married women currently using any traditional method","BD2011DHS","1","6.9","FPCUSMWTRA","1","BDDHS2011360002","2011","DHS","2011","32633180","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_TRA","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246126","Married women currently using any traditional method","BD2011DHS","1","6.3","FPCUSMWTRA","1","BDDHS2011360003","2011","DHS","2011","32633180","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_TRA","1360003","..Chittagong","","2689","3015","","0","0"
"2906096","Married women currently using any traditional method","BD2011DHS","1","9.3","FPCUSMWTRA","1","BDDHS2011360004","2011","DHS","2011","32633180","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_TRA","1360004","..Sylhet","","1901","884","","0","0"
"2845727","Married women currently using any traditional method","BD2011DHS","1","9.7","FPCUSMWTRA","1","BDDHS2011360005","2011","DHS","2011","32633180","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_TRA","1360005","Dhaka","","2844","5334","","0","0"
"94736","Married women currently using any traditional method","BD2011DHS","1","10.3","FPCUSMWTRA","1","BDDHS2011360006","2011","DHS","2011","32633180","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_TRA","1360006","Khulna","","2462","1996","","0","0"
"2969162","Married women currently using any traditional method","BD2011DHS","1","8.4","FPCUSMWTRA","1","BDDHS2011360007","2011","DHS","2011","32633180","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_TRA","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552808","Married women currently using any traditional method","BD2011DHS","1","8.3","FPCUSMWTRA","1","BDDHS2011360008","2011","DHS","2011","32633180","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_TRA","1360008","..Rangpur","","2309","1927","","0","0"
"2347685","Married women currently using any traditional method","BD2011DHS","1","8.5","FPCUSMWTRA","1","BDDHS2011360009","2011","DHS","2011","32633180","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_TRA","1360009","..Rajshahi","","2463","2526","","0","0"
"2833342","Married women currently using periodic abstinence","BD2011DHS","1","8.5","FPCUSMWRHY","1","BDDHS2011360001","2011","DHS","2011","32633190","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_RHY","1360001","Barisal","","1948","952","","0","0"
"2768746","Married women currently using periodic abstinence","BD2011DHS","1","5.6","FPCUSMWRHY","1","BDDHS2011360002","2011","DHS","2011","32633190","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_RHY","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246127","Married women currently using periodic abstinence","BD2011DHS","1","4.9","FPCUSMWRHY","1","BDDHS2011360003","2011","DHS","2011","32633190","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_RHY","1360003","..Chittagong","","2689","3015","","0","0"
"2906097","Married women currently using periodic abstinence","BD2011DHS","1","8.1","FPCUSMWRHY","1","BDDHS2011360004","2011","DHS","2011","32633190","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_RHY","1360004","..Sylhet","","1901","884","","0","0"
"2845728","Married women currently using periodic abstinence","BD2011DHS","1","7.8","FPCUSMWRHY","1","BDDHS2011360005","2011","DHS","2011","32633190","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_RHY","1360005","Dhaka","","2844","5334","","0","0"
"94737","Married women currently using periodic abstinence","BD2011DHS","1","6.9","FPCUSMWRHY","1","BDDHS2011360006","2011","DHS","2011","32633190","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_RHY","1360006","Khulna","","2462","1996","","0","0"
"2969163","Married women currently using periodic abstinence","BD2011DHS","1","6.6","FPCUSMWRHY","1","BDDHS2011360007","2011","DHS","2011","32633190","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_RHY","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552809","Married women currently using periodic abstinence","BD2011DHS","1","7","FPCUSMWRHY","1","BDDHS2011360008","2011","DHS","2011","32633190","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_RHY","1360008","..Rangpur","","2309","1927","","0","0"
"2347686","Married women currently using periodic abstinence","BD2011DHS","1","6.3","FPCUSMWRHY","1","BDDHS2011360009","2011","DHS","2011","32633190","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_RHY","1360009","..Rajshahi","","2463","2526","","0","0"
"2833343","Married women currently using withdrawal","BD2011DHS","1","1.4","FPCUSMWWTH","1","BDDHS2011360001","2011","DHS","2011","32633200","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_WTH","1360001","Barisal","","1948","952","","0","0"
"2768747","Married women currently using withdrawal","BD2011DHS","1","1.3","FPCUSMWWTH","1","BDDHS2011360002","2011","DHS","2011","32633200","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_WTH","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246128","Married women currently using withdrawal","BD2011DHS","1","1.3","FPCUSMWWTH","1","BDDHS2011360003","2011","DHS","2011","32633200","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_WTH","1360003","..Chittagong","","2689","3015","","0","0"
"2906098","Married women currently using withdrawal","BD2011DHS","1","1.1","FPCUSMWWTH","1","BDDHS2011360004","2011","DHS","2011","32633200","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_WTH","1360004","..Sylhet","","1901","884","","0","0"
"2845729","Married women currently using withdrawal","BD2011DHS","1","1.8","FPCUSMWWTH","1","BDDHS2011360005","2011","DHS","2011","32633200","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_WTH","1360005","Dhaka","","2844","5334","","0","0"
"94738","Married women currently using withdrawal","BD2011DHS","1","3.3","FPCUSMWWTH","1","BDDHS2011360006","2011","DHS","2011","32633200","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_WTH","1360006","Khulna","","2462","1996","","0","0"
"2969164","Married women currently using withdrawal","BD2011DHS","1","1.8","FPCUSMWWTH","1","BDDHS2011360007","2011","DHS","2011","32633200","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_WTH","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552810","Married women currently using withdrawal","BD2011DHS","1","1.3","FPCUSMWWTH","1","BDDHS2011360008","2011","DHS","2011","32633200","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_WTH","1360008","..Rangpur","","2309","1927","","0","0"
"2347687","Married women currently using withdrawal","BD2011DHS","1","2.2","FPCUSMWWTH","1","BDDHS2011360009","2011","DHS","2011","32633200","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_WTH","1360009","..Rajshahi","","2463","2526","","0","0"
"2833369","Married women currently using any folk method","BD2011DHS","1","0.3","FPCUSMWFLK","1","BDDHS2011360001","2011","DHS","2011","32633240","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_FLK","1360001","Barisal","","1948","952","","0","0"
"2768740","Married women currently using any folk method","BD2011DHS","1","0.5","FPCUSMWFLK","1","BDDHS2011360002","2011","DHS","2011","32633240","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_FLK","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246120","Married women currently using any folk method","BD2011DHS","1","0.6","FPCUSMWFLK","1","BDDHS2011360003","2011","DHS","2011","32633240","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_FLK","1360003","..Chittagong","","2689","3015","","0","0"
"2906111","Married women currently using any folk method","BD2011DHS","1","0.3","FPCUSMWFLK","1","BDDHS2011360004","2011","DHS","2011","32633240","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_FLK","1360004","..Sylhet","","1901","884","","0","0"
"2845742","Married women currently using any folk method","BD2011DHS","1","0.2","FPCUSMWFLK","1","BDDHS2011360005","2011","DHS","2011","32633240","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_FLK","1360005","Dhaka","","2844","5334","","0","0"
"94746","Married women currently using any folk method","BD2011DHS","1","0.4","FPCUSMWFLK","1","BDDHS2011360006","2011","DHS","2011","32633240","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_FLK","1360006","Khulna","","2462","1996","","0","0"
"2969165","Married women currently using any folk method","BD2011DHS","1","0.5","FPCUSMWFLK","1","BDDHS2011360007","2011","DHS","2011","32633240","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_FLK","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552803","Married women currently using any folk method","BD2011DHS","1","0.4","FPCUSMWFLK","1","BDDHS2011360008","2011","DHS","2011","32633240","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_FLK","1360008","..Rangpur","","2309","1927","","0","0"
"2347680","Married women currently using any folk method","BD2011DHS","1","0.6","FPCUSMWFLK","1","BDDHS2011360009","2011","DHS","2011","32633240","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_FLK","1360009","..Rajshahi","","2463","2526","","0","0"
"2833346","Married women currently using any traditional or folk method","BD2011DHS","1","10.1","FPCUSMWTFK","1","BDDHS2011360001","2011","DHS","2011","32633250","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_TFK","1360001","Barisal","","1948","952","","0","0"
"2768754","Married women currently using any traditional or folk method","BD2011DHS","1","7.5","FPCUSMWTFK","1","BDDHS2011360002","2011","DHS","2011","32633250","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_TFK","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246134","Married women currently using any traditional or folk method","BD2011DHS","1","6.9","FPCUSMWTFK","1","BDDHS2011360003","2011","DHS","2011","32633250","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_TFK","1360003","..Chittagong","","2689","3015","","0","0"
"2906114","Married women currently using any traditional or folk method","BD2011DHS","1","9.6","FPCUSMWTFK","1","BDDHS2011360004","2011","DHS","2011","32633250","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_TFK","1360004","..Sylhet","","1901","884","","0","0"
"2845745","Married women currently using any traditional or folk method","BD2011DHS","1","9.9","FPCUSMWTFK","1","BDDHS2011360005","2011","DHS","2011","32633250","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_TFK","1360005","Dhaka","","2844","5334","","0","0"
"94749","Married women currently using any traditional or folk method","BD2011DHS","1","10.6","FPCUSMWTFK","1","BDDHS2011360006","2011","DHS","2011","32633250","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_TFK","1360006","Khulna","","2462","1996","","0","0"
"2969169","Married women currently using any traditional or folk method","BD2011DHS","1","8.9","FPCUSMWTFK","1","BDDHS2011360007","2011","DHS","2011","32633250","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_TFK","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552822","Married women currently using any traditional or folk method","BD2011DHS","1","8.7","FPCUSMWTFK","1","BDDHS2011360008","2011","DHS","2011","32633250","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_TFK","1360008","..Rangpur","","2309","1927","","0","0"
"2347694","Married women currently using any traditional or folk method","BD2011DHS","1","9.1","FPCUSMWTFK","1","BDDHS2011360009","2011","DHS","2011","32633250","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_TFK","1360009","..Rajshahi","","2463","2526","","0","0"
"2833349","Married women not currently using any method","BD2011DHS","1","35.3","FPCUSMWNCU","1","BDDHS2011360001","2011","DHS","2011","32633270","BD","","Bangladesh","I","360001","Region","FP_CUSM_W_NCU","1360001","Barisal","","1948","952","","0","0"
"2768751","Married women not currently using any method","BD2011DHS","1","50.1","FPCUSMWNCU","1","BDDHS2011360002","2011","DHS","2011","32633270","BD","","Bangladesh","I","360002","Region","FP_CUSM_W_NCU","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246131","Married women not currently using any method","BD2011DHS","1","48.6","FPCUSMWNCU","1","BDDHS2011360003","2011","DHS","2011","32633270","BD","","Bangladesh","I","360003","Region","FP_CUSM_W_NCU","1360003","..Chittagong","","2689","3015","","0","0"
"2906101","Married women not currently using any method","BD2011DHS","1","55.2","FPCUSMWNCU","1","BDDHS2011360004","2011","DHS","2011","32633270","BD","","Bangladesh","I","360004","Region","FP_CUSM_W_NCU","1360004","..Sylhet","","1901","884","","0","0"
"2845732","Married women not currently using any method","BD2011DHS","1","39","FPCUSMWNCU","1","BDDHS2011360005","2011","DHS","2011","32633270","BD","","Bangladesh","I","360005","Region","FP_CUSM_W_NCU","1360005","Dhaka","","2844","5334","","0","0"
"94743","Married women not currently using any method","BD2011DHS","1","33.3","FPCUSMWNCU","1","BDDHS2011360006","2011","DHS","2011","32633270","BD","","Bangladesh","I","360006","Region","FP_CUSM_W_NCU","1360006","Khulna","","2462","1996","","0","0"
"2969167","Married women not currently using any method","BD2011DHS","1","31.8","FPCUSMWNCU","1","BDDHS2011360007","2011","DHS","2011","32633270","BD","","Bangladesh","I","360007","Region","FP_CUSM_W_NCU","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552813","Married women not currently using any method","BD2011DHS","1","30.6","FPCUSMWNCU","1","BDDHS2011360008","2011","DHS","2011","32633270","BD","","Bangladesh","I","360008","Region","FP_CUSM_W_NCU","1360008","..Rangpur","","2309","1927","","0","0"
"2347690","Married women not currently using any method","BD2011DHS","1","32.7","FPCUSMWNCU","1","BDDHS2011360009","2011","DHS","2011","32633270","BD","","Bangladesh","I","360009","Region","FP_CUSM_W_NCU","1360009","..Rajshahi","","2463","2526","","0","0"
"2833350","Married women: Total","BD2011DHS","1","100","FPCUSMWTOT","1","BDDHS2011360001","2011","DHS","2011","32633280","BD","","Bangladesh","T","360001","Region","FP_CUSM_W_TOT","1360001","Barisal","","1948","952","","0","0"
"2768752","Married women: Total","BD2011DHS","1","100","FPCUSMWTOT","1","BDDHS2011360002","2011","DHS","2011","32633280","BD","","Bangladesh","T","360002","Region","FP_CUSM_W_TOT","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"3246135","Married women: Total","BD2011DHS","1","100","FPCUSMWTOT","1","BDDHS2011360003","2011","DHS","2011","32633280","BD","","Bangladesh","T","360003","Region","FP_CUSM_W_TOT","1360003","..Chittagong","","2689","3015","","0","0"
"2906102","Married women: Total","BD2011DHS","1","100","FPCUSMWTOT","1","BDDHS2011360004","2011","DHS","2011","32633280","BD","","Bangladesh","T","360004","Region","FP_CUSM_W_TOT","1360004","..Sylhet","","1901","884","","0","0"
"2845740","Married women: Total","BD2011DHS","1","100","FPCUSMWTOT","1","BDDHS2011360005","2011","DHS","2011","32633280","BD","","Bangladesh","T","360005","Region","FP_CUSM_W_TOT","1360005","Dhaka","","2844","5334","","0","0"
"94744","Married women: Total","BD2011DHS","1","100","FPCUSMWTOT","1","BDDHS2011360006","2011","DHS","2011","32633280","BD","","Bangladesh","T","360006","Region","FP_CUSM_W_TOT","1360006","Khulna","","2462","1996","","0","0"
"2969168","Married women: Total","BD2011DHS","1","100","FPCUSMWTOT","1","BDDHS2011360007","2011","DHS","2011","32633280","BD","","Bangladesh","T","360007","Region","FP_CUSM_W_TOT","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"3552814","Married women: Total","BD2011DHS","1","100","FPCUSMWTOT","1","BDDHS2011360008","2011","DHS","2011","32633280","BD","","Bangladesh","T","360008","Region","FP_CUSM_W_TOT","1360008","..Rangpur","","2309","1927","","0","0"
"2347691","Married women: Total","BD2011DHS","1","100","FPCUSMWTOT","1","BDDHS2011360009","2011","DHS","2011","32633280","BD","","Bangladesh","T","360009","Region","FP_CUSM_W_TOT","1360009","..Rajshahi","","2463","2526","","0","0"
"2897116","Number of married women","BD2011DHS","1","952","FPCUSMWNUM","0","BDDHS2011360001","2011","DHS","2011","32633290","BD","","Bangladesh","D","360001","Region","FP_CUSM_W_NUM","1360001","Barisal","","1948","","","0","0"
"2728986","Number of married women","BD2011DHS","1","3899","FPCUSMWNUM","0","BDDHS2011360002","2011","DHS","2011","32633290","BD","","Bangladesh","D","360002","Region","FP_CUSM_W_NUM","1360002","Chittagong/Sylhet","","4590","","","0","0"
"3305395","Number of married women","BD2011DHS","1","3015","FPCUSMWNUM","0","BDDHS2011360003","2011","DHS","2011","32633290","BD","","Bangladesh","D","360003","Region","FP_CUSM_W_NUM","1360003","..Chittagong","","2689","","","0","0"
