"","Measles_Children12M","Fully_Children23M","BCG_Children23M","OPV2_Children23M","TT1_Mother0-11MChildren","PENTA1_Children12M","OPV3_Children12M","OPV3_Children23M","VitACoverage_Children12-59M","OPV1_Children23M","TT5_Mother0-11MChildren","PENTA2_Children12M","PENTA2_Children23M","OPV1_Children12M","BCG_Children12M","OPV2_Children12M","Fully_Children12M","PENTA1_Children23M","Measles_Children23M","TT2_Mother0-11MChildren","TT3_Mother0-11MChildren","PENTA3_Children23M","PENTA3_Children12M","TT4_Mother0-11MChildren","sex_ratio","rate_infant_mortality","prop_muslim","rate_in_women","prop_source_light_eletricity","rate_separation","rate_in_45to64y","prop_women_15.45y_overwomen","prop_house_wooden","prop_house_bamboo","prop_house_mud","rate_out_65yplus","prop_married_..15y","mean_mothers_age","prop_married_women_15.45y","rate_out_0to14y","rate_out_women","prop_pop_women","prop_secondary_or_higher","rate_live_births","rate_fertility","rate_out_men","prop_registered_births","prop_pop_rural","prop_house_semipucca","prop_household_head_women","rate_in_65yplus","rate_out_15to44y","rate_literacy_7yplus","rate_marriage","prop_drinking_tubewell_water","prop_deaths_rural","prop_pop_rural_women","rate_under5y_mortality","mean_age_marriage","prop_hindu","rate_in_15to44y","rate_in_men","rate_in","prop_attendant_delivery","rate_divorce","prop_women_15.45y_overtotal","dependency_ratio","rate_in_0to14y","prop_house_building","prop_primary","prop_live_births","rate_child_death","mean_age","prop_divorce_marriage","ratio_child_women","rate_maternal_mortality","rate_out","prop_sanitary_open","mean_household_head_age","rate_out_45to64y","prop_sanitary_with_water","rate_death","03Immunization: PCV vial wastage rate","04Newborn: Percentage of newborns delivered by SBA at community that received CHX (7.1%) to the cord after birth","03Immunization: OPV 3 Crude Coverage %","03Immunization: Penta 1 to MR 1 drop out Rate","03Immunization: Pentavalent vial wastage rate","03Immunization: Penta 2 Crude Coverage %","01MaternalHealth: Institutional Normal Delivery Rate (Only EmOC Facilities)","03Immunization: PCV 2 Crude Coverage %","01MaternalHealth: Percentage of postpartum hemorrhage among admitted patient in EmONC","03Immunization: MR 1 Crude Coverage %","03Immunization: fIPV1 Crude Coverage %","03Immunization: IPV vial wastage rate","03Immunization: fIPV2 Crude Coverage %","02ChildHealth: % of neonatal death reported individually","07Vaccine&LogisticsstockofUpazilaMunCC: Differences between Pentavalent doses and vial uses","04Newborn: % of female baby admitted in SCANU reported individually","01MaternalHealth: Percentage of cases with puerperal sepsis among admitted patient in EmONC","04Newborn: Percentage of newborns initiated breastfeeding within one hour after birth","04Newborn: % of male baby admitted in SCANU reported individually","02ChildHealth: IMCI Stunting (%)","03Immunization: MR vial wastage rate","02ChildHealth: % of breast feeding initiated within 1 hour by CSBA","03Immunization: BCG left out Rate","03Immunization: BCG to Penta 3 drop out Rate","03Immunization: Pentavalent vial use and doses ratio","01MaternalHealth: Institutional C-section rate","05Logistics: Percentage of functional x-ray","03Immunization: Penta 3 Crude Coverage %","03Immunization: Penta 1 to Penta 3 drop out Rate","03Immunization: BCG Crude Coverage %","02ChildHealth: Percentage of diarrhea reported at facility","01MaternalHealth: % of maternal death reported individually with causes of death","02ChildHealth: Percentage of pneumonia reported at facility","03Immunization: OPV vial wastage rate","01MaternalHealth: Proportion of cases with postpartum hemorrhage among admitted patient in EmONC","03Immunization: PCV 3 Crude Coverage %","03Immunization: BCG vial wastage rate","03Immunization: OPV 1 Crude Coverage %","02ChildHealth: IMCI Wasting (%)","03Immunization: OPV 0 Crude Coverage %","02ChildHealth: Neonatal Case fatality rate (EmOC)","03Immunization: EPI Session drop out rate","03Immunization: Penta 1 to MR 2 drop out Rate","04Newborn: Percentage of newborn who received postnatal care within two days of birth at facility","01MaternalHealth: Maternal Case fatality rate (EmOC)","01MaternalHealth: Proportion of cases with puerperal sepsis among admitted patient in EmONC","05Logistics: Percentage of functional ambulance","04Newborn: Percentage of newborns delivered by SBA at facility that received CHX (7.1%) to the cord after birth","03Immunization: PCV 1 Crude Coverage %","03Immunization: MR 2 Crude Coverage %","03Immunization: Penta 1 Crude Coverage %","02ChildHealth: IMCI Underweight (%)","03Immunization: TT vial wastage rate","03Immunization: BCG to MR 1 Drop out Rate","03Immunization: OPV 2 Crude Coverage %","distr_GOdistr_GOPill_total","Imp12DistrNGOMonthThana_Percent_PerFemale","imp11subdistr_ngothanaprocessNGO_Percent_Condom","imp11subdistr_thanaprocessPercent_Implant","distr_GOdistr_GOImp_normal","imp11subdistr_thanaprocessCAR","imp12distr_monthprocessImp12DistrMonthThana_Percent_IUD","distr_GOdistr_GOfemalenormal","distr_GOdistr_GOfemale_total","Imp12DistrNGOMonthThana_Percent_IUD","distr_GOdistr_GOImp_total","Imp12DistrNGOMonthThana_Percent_Implant","distr_GOdistr_GOIUD_total","imp11subdistr_ngothanaprocessNGO_Percent_Injectable","imp11subdistr_thanaprocessPercent_Pill","imp12distr_monthprocessImp12DistrMonthThana_CAR","distr_GOdistr_GOPermanent_method","imp11subdistr_thanaprocessPercent_IUD","imp11subdistr_thanaprocessPercent_PerFemale","Imp12DistrNGOMonthThana_Percent_Injectable","imp11subdistr_thanaprocessPercent_Injectable","imp11subdistr_ngothanaprocessNGO_Percent_PerFemale","Imp12DistrNGOMonthThana_CAR","imp12distr_monthprocessImp12DistrMonthThana_Percent_Pill","imp12distr_monthprocessImp12DistrMonthThana_Percent_Implant","imp11subdistr_ngothanaprocessNGO_Percent_PerMale","distr_GOdistr_GOper_male","imp11subdistr_ngothanaprocessNGO_Percent_Implant","distr_GOdistr_GOInj_vial","Imp12DistrNGOMonthThana_Percent_Condom","distr_GOdistr_GOIUD_normal","Imp12DistrNGOMonthThana_Percent_PerMale","Imp12DistrNGOMonthThana_Percent_Pill","imp12distr_monthprocessImp12DistrMonthThana_Percent_Injectable","distr_GOdistr_GOCondom","imp11subdistr_ngothanaprocessNGO_Percent_Pill","imp12distr_monthprocessImp12DistrMonthThana_Percent_PerMale","imp11subdistr_thanaprocessPercent_Condom","imp12distr_monthprocessImp12DistrMonthThana_Percent_PerFemale","imp11subdistr_ngothanaprocessNGO_Percent_IUD","imp12distr_monthprocessImp12DistrMonthThana_Percent_Condom","distr_GOdistr_GOShukhi","imp11subdistr_thanaprocessPercent_PerMale","imp11subdistr_ngothanaprocessNGO_CAR","sex_ratio_1","prop_unmet_need_family_planing","prop_female_head","prop_women_15.45y_overwomen_1","prop_married_..15y_1","prop_antenatal_coverage","prop_married_women_15.45y_1","prop_pop_women_1","prop_pop_rural_1","prop_registered_under5","prop_institutional_delivery","prop_pop_rural_women_1","prop_antenatal_care4.","prop_attendant_delivery_1","dependency_ratio_1","prop_caesarean","prop_current_contraceptive"
"Magura",0.89,5.11,-0.6,-3.94,-0.3,-5.23,-6.82,-7.09,-14.91,-5.23,22.46,-3.45,-3.45,-5.23,-0.6,-3.94,1.33,-5.23,4.17,1.86,6.72,-0.34,-0.67,13.53,-1.62,-54.53,-6.26,-33.14,64.43,107.41,-74.07,-1.16,-31.43,-95.73,145.95,83.33,5.95,0,2.99,-25.9,-13.56,0.83,14.43,-8.43,-7.11,-15.61,-97.48,3.62,44.27,-20.51,74.07,-14.59,42.89,17.04,-3.61,-5.56,4.07,-58.66,9.09,35.46,-42.04,-50.56,-40.22,59.4,479.41,-0.32,-7.83,-33.86,22.97,5.47,-1.1,-100,8.04,398.46,-6.34,-100,-14.36,-55,-0.76,24.89,-2.09,-43.19,-407.79,-27.2,0.2,-1533.33,3983.33,0.49,-8.75,0.3,-9.73,0.89,-49.4,47.97,-49.35,222.23,8776.81,0,-93.33,-10.01,0,-27.91,1.73,1.9,43.75,25,3983.33,20.53,21.62,0.3,14.46,0.69,-3.72,145.34,-9.47,3.41,-9.73,-1.39,0.57,0.79,-38.89,-18.6,-74.09,-47.06,106.25,-15.54,-71.82,-93.33,-6.51,-16.14,0.79,-1.2,0.49,-24.14,109.47,-57.5,0.59,1.02,8.91,-26.75,65.62,16.19,-3.74,-39.41,-71.5,-32.39,-21.64,16.64,80.78,-21.73,7.3,-3.76,-3.71,-41.39,-39.41,3.31,7.3,3.31,8.91,-3.61,-3.65,63.74,-21.05,-92.86,80.78,7.61,-26.75,-30.65,-21.05,-1.61,3.43,67.51,-1.61,1.89,8.07,2.99,-21.64,8.23,0.03,2.53,-3.61,-9.83,-21.66,62.98,-0.08,-3.55,-1.33,-3.96,-18.08,-4.72,-65.95,-21.98,-11.19,64.17,15.87,-6.57,-14.25,10.64
"Manikganj",13.33,10.08,0.5,-0.5,2.28,-1.21,-0.53,-0.84,-7.48,-0.9,17.87,-0.2,0,-1.21,0.5,-0.7,10.88,-0.9,12.85,4.2,14.27,2.16,2.51,18.14,-4.38,-100,1.47,-12.03,19.98,-100,0,-1.73,0.63,-87,-79.69,-100,5.64,0,6.88,-69.83,-71.48,2.29,-14.79,7.25,5.06,-61.5,-100,40.59,13.57,19.29,26.32,-65.5,41.25,16.68,9.95,28.83,44.81,-86.89,-4.35,-12.22,-20.16,-23.46,-17.32,83.18,-47.18,0.52,11.73,-18,-6.27,10.17,1.52,Inf,-1.57,-54.88,6.91,-100,-66.96,-31.15,-2.9,-62.14,-17.74,2.05,-2365.38,2.39,-1.9,400,223.08,0.1,-28.33,0.1,-15.79,-0.7,-51.78,0,-51.76,4.77,586.88,0,-13.33,-29.06,0,-49.15,69.14,2.79,-9.09,-115.77,230.77,26.2,-8.8,2.91,-570.59,-0.2,-0.34,NA,-8.01,-2.67,-15.79,-1.11,5.04,-0.8,-36.36,-26.67,-34.22,85.71,755,-30.5,-100,-13.33,-4.63,-30.92,-0.2,-14.61,1,-14.29,110.24,18.52,-1.5,-67.98,-6.48,8.8,64.53,-70.39,-4.95,-14.32,-76.02,-77.12,26.25,-69.63,145,-73.22,-7.5,-4.76,-4.89,-46.48,-14.32,-7.12,-7.5,-3.12,-6.48,0.05,-4.74,64.53,340.62,984.62,145,-66.57,8.8,-73.51,340.62,-10.68,-3.12,-53.58,-10.68,431.25,8.48,-7.17,26.25,8.48,-68.57,431.25,0.05,-19.8,-24.12,28.2,-10.03,-7.3,60.33,-7.04,17.83,Inf,-4.84,12.62,Inf,49.13,23.92,-4.26,46.24,8.7
"Maulvibazar",4.53,10.86,2.05,4.01,-1.44,0.41,0.87,1.19,4.45,1.23,19.14,3.16,4.01,0.41,2.05,3.16,4.11,1.23,11.24,-1.86,4.81,4.71,4.41,6.95,-1.67,80.74,-17.03,78.06,27.07,342.86,158.75,6.91,-27.68,-17.6,-34.96,191.49,3.02,-3.85,6.64,81.83,115.15,0.84,74.05,15.36,8.47,80.33,-50.76,-17.19,13.41,-6.33,214.86,109.6,68.68,273.09,-5.25,-25.36,-16.03,148.54,0,51.68,79.29,73.57,76.02,206.1,210,7.82,-12.76,46.93,126.88,1.01,-1.37,Inf,6.02,-18.66,-12.8,-100,97.74,-28.66,-1.94,67.61,41.32,44.16,-818.52,-18.09,0.11,142.42,-271.43,0.22,-9.15,-0.65,-33.67,-0.54,-53.44,106.4,-53.41,-22.97,-706.8,0,-54.55,4.42,0,-21.98,4.89,-7.01,-7.46,25,-388.89,22.65,-18.69,0.11,23.81,0.54,8.85,-16.66,-8.8,-40.59,-33.67,-1.76,-0.46,0.43,-10.53,5.88,-10.26,-36.36,235.59,-27.46,-35.08,-54.55,-8.54,8.32,-0.32,-14.48,0.54,-4.55,59.17,140,0.22,9.32,NA,NA,107.55,59.67,0.17,5.22,-54.5,-45.97,NA,62.75,NA,-14.33,NA,-9.2,0.17,-62.81,5.22,24.13,NA,-8.44,NA,NA,-9.2,107.55,NA,-82.45,NA,11.8,NA,-17.19,NA,NA,-8.44,17.07,NA,30.27,-8.08,24.13,NA,-8.08,7.28,30.27,NA,-3.38,-36.72,18.9,5.86,4.04,13,6.01,25.4,47.88,-25.93,104.29,51.67,60.79,57.97,-11.88,55.36,0.2
"Meherpur",0.45,-1.85,0,-2.51,-1.32,-2.1,-8.2,-8.2,-6.31,-2.1,0.28,-1.82,-1.82,-2.1,0,-2.51,-1.56,-2.1,0.54,-1.35,0.12,-3.6,-3.6,8.98,-0.32,9.76,-9.03,12.29,17.23,-100,142.03,-3.1,-47.93,-9.94,-61.3,91.38,-0.38,-4,1.16,49.25,73.6,0.16,14.5,-9.32,-6.83,43.17,-93.49,7.8,43.66,-15.38,19.35,66.59,45.01,50.49,14.34,0,6.48,9.76,-4.55,639.74,23.36,42.64,24.05,24.4,568,-2.93,-2.66,6.78,16.55,8.32,0.21,NA,2.32,347.43,2.65,-100,59.63,800,0.56,28.02,9.39,-20,973.97,NA,1.72,-86.5,-144.55,1.71,-21.18,1.81,72.22,-1.07,-53.4,0,-53.37,316.66,-234.34,0,509.09,-17.68,0,-12.5,1.28,Inf,317.91,-1957.14,-161.82,137.59,8.02,0.79,-100,2.09,23.67,NA,-2.35,-39.83,72.22,0.89,-0.47,2.02,26.42,-9.43,-80.24,-700,-1163.83,-14.11,586.75,509.09,25.41,-17.86,2.32,-8.78,2.32,3.45,47.14,-129.6,1.31,18.44,-19.9,-15.91,26.79,-29.48,-3.11,-17.24,-86.51,-22.35,-21.79,-16.67,71.81,-9.73,28.59,-7.77,-3.11,-27.03,-17.73,1.56,28.59,5.03,-19.9,-3.52,-7.74,26.79,-6.09,-100,71.81,16.83,-15.91,-16.82,-6.09,-3.32,5,52.33,-3.32,-20.31,14.67,1.61,-21.79,14.67,17.3,-20.31,-3.52,-5.26,507.72,39.4,0.27,2.61,46.17,3.84,-19,-40.41,-62.66,33.71,-44.17,28.32,15.44,8.73,24.81,-11
"Munshiganj",-2.56,1.22,0.5,-0.2,0.51,0.61,-2.56,-3.84,-8.26,0,12.05,1.12,0.4,0.61,1.11,0.4,-2.13,0,0.63,0.31,4.16,-1.96,-0.63,9.76,-9.25,47.43,1.24,66.29,1.2,75,75.06,3.14,12.43,-96.76,-55.05,-69.57,4.45,-7.69,4.43,-43.04,-36.79,4.93,-17.6,-2.88,-11.33,-33.62,-79.52,46.59,-18.73,-3.31,28.46,-28.9,38.07,43.64,13.27,25.72,53.31,-19.57,-8.7,-7.63,71.82,62.62,64.56,38.14,54.32,8.26,11.2,50.85,-26.7,-6.6,1.18,-100,-1.17,7.6,13.59,-11.54,-35.35,37.14,-2.7,-50.2,7.75,-25.76,-1131.25,-15.07,3.07,-6.82,75,2.3,-4.16,0.63,-20.22,2.39,-50.83,0,-50.93,150,204.5,NA,200,-18.2,NA,-42.5,18.29,-11.94,-58.06,-40,43.75,8,-17.08,2.86,-36.67,1.86,0.94,NA,-13.49,23.91,-20.22,-0.11,2.26,2.29,-21.95,-6.35,-69.23,685.71,328.33,-21.51,-90.23,200,0.85,-21.02,0.63,-19.49,2.29,-25,241.56,-10.42,2.4,-41.78,53.57,-7.84,52.31,-19.54,-4.38,-12.9,-87.76,-52.21,-36.76,20.69,58.65,-51.2,-14.13,-5.16,-4.44,-79.78,-13.17,5.46,-14.13,-2.48,53.57,-4.95,-5.16,51.28,41.67,-97.62,58.65,-35.41,-7.84,-53.86,41.67,6.16,-2.36,-26.91,6.16,17.2,15.13,5.46,-36.76,15.04,-43.98,17.2,-4.95,9.88,30.36,122.46,9.97,11.13,137.44,13.11,-10.63,NA,30.9,124.61,NA,97.92,133.95,-0.36,130.21,-20.31
"Mymensingh",12.22,15.35,0.2,3.44,-0.3,-0.3,3.56,2.76,15.85,-0.3,18.53,4.2,3.44,-0.3,0.2,4.2,15.41,-0.3,12.14,-2.81,3.58,10.83,11.76,13.12,-3.71,-58.52,4.72,32.22,28.53,-100,-0.37,-2.28,-3.34,-78.82,4.74,53.33,7.3,0,5.79,52.05,57.74,1.94,-5.88,43.45,42.9,57.58,415,23.58,16.66,-9.24,1.33,62.89,52.89,98.75,1.96,10.85,26.35,-59.77,-4.55,-40.11,34.86,18.76,26.14,296.17,43.59,-0.43,0.27,19.69,-6.13,15.72,0.76,-50.81,1.95,-27.38,1.63,-100,57.63,62.25,-0.11,40.76,-41.02,7.93,-1296.15,-21.02,1.12,-30266.67,-671.43,3.36,-0.6,3.64,20,21.1,-51.36,204.35,-51.38,-10.69,-1309.13,0,-50,46.68,0,25,-5.91,-5.46,26.09,-35.96,-692.59,6.45,-12.76,4.18,-30,0.59,1.6,319.87,12.77,237.96,20,-1.13,0.48,0.79,38.46,-4.55,1.23,15450,316,46.37,-82.45,-50,-4.43,37.14,0.8,-14.68,2.44,18.18,94.06,-475.61,1.21,-73.14,-6.95,-14.13,202.94,-30.67,0.92,-7.82,-93.74,-83.98,34.4,-26.9,40.22,-75.47,0.7,-6.63,0.92,-86.74,-7.82,-9.92,0.7,7.33,-6.95,3.66,-6.63,202.94,55,-66.37,40.22,-68.5,-14.13,-76.39,55,-5.64,7.33,-61.88,-5.64,15.28,3.94,-9.92,34.4,3.94,-73.42,15.28,3.66,-0.57,-39.05,94.26,1.86,-3.49,124.99,-2.85,-15.47,-24.97,-65.18,126.89,-13.98,143.45,174.12,-4.54,104.24,17.42
"Naogaon",0.99,8.33,0.1,-0.2,1.12,-0.7,-2.49,-2.28,-4.08,-0.7,29.71,-0.2,-0.2,-0.7,0.1,-0.2,7.06,-0.7,2.6,0.92,7.11,6.45,6.22,22.79,-2.89,-1.88,-8.49,-23.61,31.68,-75,2.51,-2.95,30.17,12.99,-19.64,12.82,4.65,0,5.98,-8.73,1.32,1.49,17.94,-12.86,-9.97,-27.07,-100,11.09,30.88,0.67,95.24,-11.94,54.58,10.57,-5.87,20.78,12.04,-6.57,-4.55,75.55,-28.65,-37.45,-28.94,75.09,37.25,-1.5,-3.47,-41.19,39.7,5.87,-1.72,-25.67,6.32,24.87,4.01,Inf,-11.67,-22.69,1.14,-21.77,48.12,-18.1,-874.67,-6.54,1.69,-56.79,246.94,1.77,-42.74,1.25,58.44,6.12,-51.7,0,-51.75,-7.59,623.94,0,600,47.29,0,-44.12,17.72,0,-170.59,-19.15,246.94,114.87,-11.32,1.47,-17.24,0.5,1.16,171.67,-15.05,-3.08,58.44,0.95,0.35,0.82,-40,-9.23,5.62,870.59,264.55,13.69,-71.17,600,18,16.13,0.61,-32.03,1.02,-34.92,127.64,-50.52,1.56,82.3,-10.62,2.22,175.65,219.15,-2.27,-17.06,-30.71,21.05,18.29,233.96,37.21,79.88,18.34,-5.64,-2.23,-19.81,-17.06,1.47,18.34,3.27,-10.62,-2.25,-5.71,178.07,39.16,-91.62,37.21,82.72,2.22,60.1,39.16,-11.15,3.27,168.1,-11.15,6.92,20.86,1.67,18.29,20.86,80.48,6.41,-2.25,1.97,-49.74,22.17,-5.96,-2.36,2.3,0.07,-13.58,-2.72,-60.99,18.06,-8.96,-52.45,18.54,-2.1,19.39,6.54
"Narail",0,3.67,-0.3,-1.72,-0.62,-1.21,-0.88,-0.98,-11.39,-1.81,-25.71,-1.02,-1.72,-1.21,0.3,-1.02,-0.51,-1.81,4.2,-1.37,-1.53,2.71,2.85,-15.13,0.28,15.54,13.3,-1.83,27.83,-100,1.09,2.7,3.23,-98.29,29.55,-58.89,9.6,-4,8.75,37.16,14.73,-0.14,-7.9,10.18,8.59,10.59,-95.2,-5.83,3.42,58.42,185.92,13.11,34.63,43.27,10.9,-17.35,-5.45,18.18,-4.55,-56.15,5.75,26.35,10.07,188.13,105.56,2.54,-3.43,14.16,-28.02,16.26,-1.04,23.59,2.13,42.86,9.96,Inf,12.88,51.11,-2.42,-36.05,-23.38,77.73,-382.58,1.09,-1.3,-316.67,-433.33,-1.78,-1.18,-3.07,-52.08,3.12,-53.75,132,-53.71,58.79,-1151.19,0,-96.3,-7.82,0,-8.7,9.94,5.06,18.18,214.29,-611.36,2.65,-18.59,4,1427.78,-0.41,37.07,NA,-7.75,-42.44,-52.08,3.7,-0.55,-1.31,-8.33,1683.33,-42.03,-2133.33,1490.62,-5.45,-98.43,-96.3,6.99,-7.82,1.61,-49.74,-1.11,-4.92,19.59,231.25,-1.98,-23.55,-2.56,-19.75,55.02,-21.42,0.98,-33.48,-77.45,-63.69,-15.05,-21.42,28.94,-42.13,-16.93,2.18,0.98,-70.68,-33.48,9.2,-16.93,-6.54,-2.56,-0.18,2.18,55.02,1.29,-90.91,28.94,-23.18,-19.75,-42.23,1.29,19.83,-6.54,-0.26,19.83,12.84,-1.41,9.2,-15.05,-1.41,-24.55,12.84,-0.18,30.25,-66.74,-80.31,-4.12,5.41,68.8,7.18,-32.03,Inf,-84.21,142.23,Inf,225.26,167.81,-2.15,139.12,60.04
"Narayanganj",4.56,3.79,0.81,-1.84,-0.1,-1.43,-7.32,-7,1.85,-2.13,44.61,-0.73,-1.14,-1.43,1.53,-1.44,-0.65,-2.13,9.37,0.62,7.28,-2.59,-2.93,26.63,-1.35,11.07,-1.68,52.21,-1.14,Inf,55.78,1.15,-16.56,-97.3,15.89,68.81,5.3,-4,5.87,68.31,72.29,0.69,16.12,-11.55,-10.16,61.07,-100,27.24,0.2,2.48,147.37,62.68,50.56,-15.28,-22.78,7.75,28.41,24.77,-4.55,45.78,40.19,33.37,42.99,85.89,0,1.85,-3.82,40.68,47.82,3.2,-3.36,108.73,1.9,18.67,3.61,-100,66.71,-56.67,-1.74,87.16,32.15,-0.39,-1078.33,-16.19,-12.56,-82.22,15650,-8.77,-25.76,-13.04,-29.27,-14.06,-58.37,176.83,-58.4,-33.33,6137.74,0,-40,-30.39,0,50,27.45,-7.85,-466.67,-53.91,3100,15.35,-11.08,-7.68,-49.18,-13.59,7.85,0,-10.59,-73.91,-29.27,-13.28,-2.11,-12.55,21.43,-20.27,-1.35,-Inf,-2425,-26.95,-36.36,-40,16.62,-29.82,-13.55,-44.98,-10.5,21.21,-23.36,71.88,-13.75,152.89,64.12,-37.3,41.84,172.29,-1.52,-2.05,-69.34,70.71,99.2,200.66,198.6,109.03,2.92,-3.72,-1.52,83.51,-2.05,-7.95,2.92,3.93,64.12,6.4,-3.72,41.84,126.83,-39.64,198.6,141.03,-37.3,103.11,126.83,-1.9,3.93,190.09,-1.9,56.85,-2.32,-7.95,99.2,-2.32,150.4,56.85,6.4,1.99,-15.85,29.96,2.27,3.54,124.72,6.83,-1.54,-19.56,-40.54,167.85,-17.12,7.7,107.92,-12.41,140.03,5.29
"Narsingdi",-2.93,0.95,0.3,-3.02,-1.72,-2.01,-7.16,-7.16,-2.2,-2.01,12.08,-2.43,-2.43,-2.01,0.3,-3.02,-3.5,-2.01,1.56,-0.92,1.66,-3.14,-3.14,3.61,-8.33,-60.14,10.87,-32.41,17.41,485.71,0.77,-2.85,-9.45,-41.79,145.38,-48.44,0.63,-4,0.28,-13.24,-1.56,4.38,-20.75,-3.37,-4.8,6.12,-20.2,84.99,-24.26,53.08,-35.43,8.94,29.69,8.9,6.53,95.86,90.66,-7.02,0,-74.9,-39.66,-43.87,-37.86,74.5,-46.74,1.42,10.99,-41.19,12.04,4.96,0.07,Inf,0.56,-51.1,11.62,Inf,2.24,-65.35,2,15.41,-28.3,-13.65,2713.04,-18.92,-1,181.82,-11100,0.8,-7.87,0.6,-26.14,0.6,-51.71,0,-51.73,41.18,2445.96,0,16,-3.88,0,0,3.63,-4.36,3100,-87.27,1100,5.08,2.13,1.62,-140,0.6,-5.1,NA,-4.56,-58.08,-26.14,0.5,-0.83,-0.2,0,76.92,-46.81,Inf,781.72,-3.08,-100,16,-5.66,-6.6,0.91,-6.68,0.91,-13.79,28.91,14.63,-0.8,-0.69,0,8.25,76.02,8.73,2.36,2.24,-33.22,-31.38,10.64,8.73,69.88,-29.61,3.22,-4.66,2.4,-28.95,2.24,2.18,3.22,0.48,0,6.06,-4.74,76.92,-40.28,-28.13,69.88,11.19,8.25,-29.85,-40.28,-3.62,0.58,7.49,-3.62,15.05,4.11,2.29,10.64,4.11,-1.17,15.05,6.06,0.33,-43.15,57.22,16.8,-1.07,82.3,-3.71,0.25,1.02,102.6,287.45,-4.6,47.67,177.66,-11.63,125.67,15.7
"Natore",-1.72,-1.64,-0.5,-1.12,0.81,-0.5,-6.48,-6.55,6.64,-0.5,23.83,-1.32,-1.12,-0.5,-0.5,-1.32,-5.38,-0.5,2.46,0.82,1.69,-1.88,-2.44,14.38,-1.24,-78.57,-1.09,-9.28,40.24,857.14,41.22,0.15,-40.71,-11.86,1.65,38.18,3.37,4.17,0.59,7.64,26.37,0.66,18.67,3.71,0.55,20.63,-89.5,6.7,27.24,-5.14,378.57,30.81,50.91,104.33,-0.56,2.29,7.14,-70.55,0,4.12,-16.21,-24.2,-14.87,104.8,-5.81,0.77,-10.65,-30.28,62,11.43,2.35,50.52,7.68,-53.87,-17.27,NA,24.05,249.09,2.05,17.2,-37.52,17.54,-1171.93,6.96,2.81,-82.81,-830.77,2.79,-10.08,2.04,-8.33,2.65,-51.41,0,-51.3,57.14,-1579.63,0,100,35.19,0,200,5.36,8.92,-53.85,-13.64,-830.77,13.48,-3.61,3.34,-7.45,2.95,-2.45,19.99,19.18,-2.83,-8.33,2.27,-0.12,3.21,300,19.51,-48.77,3342.86,451.35,54.84,-41.62,100,-4.91,38,2.66,-14.65,3.21,-17.86,19.25,41.94,3,-61.17,21.46,7.5,180.56,-45.4,3.53,-6.92,-87.58,-76.82,3.82,-35.87,94.81,-58.48,-9.77,-7.23,3.55,-79.89,-6.92,-6.2,-9.77,-5.46,21.46,2.44,-7.28,183.71,45.45,-87.72,94.81,-61.67,7.5,-64.4,45.45,-6.7,-5.51,-35.08,-6.7,12.06,31.51,-6.2,3.82,31.68,-61.68,12.06,2.44,-2.43,-42.35,-48.86,-5.18,5.2,57.04,2.36,-10.01,-8.76,-34.16,43.24,-8.94,-3.58,33.66,-4.54,60.71,13.6
"Netrakona",13.95,12.65,3.1,3.88,3.06,1.57,3.84,3.84,-3.64,0.62,82.3,4.89,3.88,1.57,4.07,4.89,13.16,0.62,13.65,6.15,22.19,6.06,6.06,50.76,0.18,-15.19,-3.18,14.67,50.18,-90.79,101.94,-1.69,2.6,-71.62,25.86,-94.17,7.36,-3.85,6.89,-76.91,-77.99,-0.1,1.68,-29.32,-28.67,-73.43,-52.43,18.13,-2.42,-4.88,94.74,-76.4,50.77,6.35,4.53,8.73,16.96,-35.56,0,26.55,16.71,31.76,21.65,278.01,-60,-1.78,0.88,8.17,86.49,8.26,0.88,-75.26,2.34,-61.86,-3.15,-100,-76.07,376.42,0.23,-64.64,-30.73,-22.78,-2112.5,-29.99,-2.32,-38.57,2471.43,-1,-10.81,-2.89,-2.78,2.04,-53.1,133.82,-53.08,-7.22,5144.77,0,40,-11.9,0,-40.63,16.59,-16.35,-150,20,2471.43,30.31,-32.51,-0.91,14.29,-0.7,5.4,83.39,18.65,215.69,-2.78,-3.93,0.12,-2.68,-22.86,7.14,-7.58,-41.57,101.01,7.88,-68.06,40,-26.39,17.67,-2.58,-11.84,-0.9,-22.5,9.63,-35.21,-2.4,10.02,NA,NA,87.17,48.21,0.72,-22.22,-58.53,-38.63,NA,80.29,NA,-41.3,NA,-1.28,0.72,-66.45,-22.22,-7.08,NA,3.71,NA,NA,-1.28,87.17,NA,-87.74,NA,14.19,NA,-42.17,NA,NA,3.71,8.13,NA,-6.45,1.62,-7.08,NA,1.62,9.26,-6.45,NA,-7.42,86.52,40.95,-6.21,7.61,93.31,9.53,53.69,-100,-18.21,-41.86,-100,-5.23,-43.14,14.48,-41.86,-33.4
